row,uri,label,resource,dbpl,score,combined,editdist,altLabel,definition
32,http://purl.dataone.org/odo/ECSO_00000501,Tree,http://dbpedia.org/resource/Tree,Tree,1.3862944,13.862944,0,Tree,"In botany, a tree is a perennial plant with an elongated stem, or trunk, supporting branches and leaves in most species. In some usages, the definition of a tree may be narrower, including only woody plants with secondary growth, plants that are usable as lumber or plants above a specified height. Trees are not a taxonomic group but include a variety of plant species that have independently evolved a woody trunk and branches as a way to tower above other plants to compete for sunlight."
33,http://purl.dataone.org/odo/ECSO_00000501,Tree,http://dbpedia.org/resource/Tree,Tree,1.3862944,13.862944,0,Arbre,"In botany, a tree is a perennial plant with an elongated stem, or trunk, supporting branches and leaves in most species. In some usages, the definition of a tree may be narrower, including only woody plants with secondary growth, plants that are usable as lumber or plants above a specified height. Trees are not a taxonomic group but include a variety of plant species that have independently evolved a woody trunk and branches as a way to tower above other plants to compete for sunlight."
60,http://purl.dataone.org/odo/ECSO_00000311,Population,http://dbpedia.org/resource/Population,Population,1.3862944,13.862944,0,Populationally,"A population is a summation of all the organisms of the same group or species, which live in a particular geographical area, and have the capability of interbreeding.In ecology, the population of a certain species in a certain area is estimated using the Lincoln Index. The area that is used to define a sexual population is defined as the area where inter-breeding is potentially possible between any pair within the area."
59,http://purl.dataone.org/odo/ECSO_00000311,Population,http://dbpedia.org/resource/Population,Population,1.3862944,13.862944,0,Populations,"A population is a summation of all the organisms of the same group or species, which live in a particular geographical area, and have the capability of interbreeding.In ecology, the population of a certain species in a certain area is estimated using the Lincoln Index. The area that is used to define a sexual population is defined as the area where inter-breeding is potentially possible between any pair within the area."
58,http://purl.dataone.org/odo/ECSO_00000311,Population,http://dbpedia.org/resource/Population,Population,1.3862944,13.862944,0,Bevolking,"A population is a summation of all the organisms of the same group or species, which live in a particular geographical area, and have the capability of interbreeding.In ecology, the population of a certain species in a certain area is estimated using the Lincoln Index. The area that is used to define a sexual population is defined as the area where inter-breeding is potentially possible between any pair within the area."
57,http://purl.dataone.org/odo/ECSO_00000311,Population,http://dbpedia.org/resource/Population,Population,1.3862944,13.862944,0,Populating,"A population is a summation of all the organisms of the same group or species, which live in a particular geographical area, and have the capability of interbreeding.In ecology, the population of a certain species in a certain area is estimated using the Lincoln Index. The area that is used to define a sexual population is defined as the area where inter-breeding is potentially possible between any pair within the area."
56,http://purl.dataone.org/odo/ECSO_00000311,Population,http://dbpedia.org/resource/Population,Population,1.3862944,13.862944,0,人口,"A population is a summation of all the organisms of the same group or species, which live in a particular geographical area, and have the capability of interbreeding.In ecology, the population of a certain species in a certain area is estimated using the Lincoln Index. The area that is used to define a sexual population is defined as the area where inter-breeding is potentially possible between any pair within the area."
55,http://purl.dataone.org/odo/ECSO_00000311,Population,http://dbpedia.org/resource/Population,Population,1.3862944,13.862944,0,Población,"A population is a summation of all the organisms of the same group or species, which live in a particular geographical area, and have the capability of interbreeding.In ecology, the population of a certain species in a certain area is estimated using the Lincoln Index. The area that is used to define a sexual population is defined as the area where inter-breeding is potentially possible between any pair within the area."
54,http://purl.dataone.org/odo/ECSO_00000311,Population,http://dbpedia.org/resource/Population,Population,1.3862944,13.862944,0,Populate,"A population is a summation of all the organisms of the same group or species, which live in a particular geographical area, and have the capability of interbreeding.In ecology, the population of a certain species in a certain area is estimated using the Lincoln Index. The area that is used to define a sexual population is defined as the area where inter-breeding is potentially possible between any pair within the area."
53,http://purl.dataone.org/odo/ECSO_00000311,Population,http://dbpedia.org/resource/Population,Population,1.3862944,13.862944,0,Populates,"A population is a summation of all the organisms of the same group or species, which live in a particular geographical area, and have the capability of interbreeding.In ecology, the population of a certain species in a certain area is estimated using the Lincoln Index. The area that is used to define a sexual population is defined as the area where inter-breeding is potentially possible between any pair within the area."
52,http://purl.dataone.org/odo/ECSO_00000311,Population,http://dbpedia.org/resource/Population,Population,1.3862944,13.862944,0,População,"A population is a summation of all the organisms of the same group or species, which live in a particular geographical area, and have the capability of interbreeding.In ecology, the population of a certain species in a certain area is estimated using the Lincoln Index. The area that is used to define a sexual population is defined as the area where inter-breeding is potentially possible between any pair within the area."
51,http://purl.dataone.org/odo/ECSO_00000311,Population,http://dbpedia.org/resource/Population,Population,1.3862944,13.862944,0,Inhabitent,"A population is a summation of all the organisms of the same group or species, which live in a particular geographical area, and have the capability of interbreeding.In ecology, the population of a certain species in a certain area is estimated using the Lincoln Index. The area that is used to define a sexual population is defined as the area where inter-breeding is potentially possible between any pair within the area."
50,http://purl.dataone.org/odo/ECSO_00000311,Population,http://dbpedia.org/resource/Population,Population,1.3862944,13.862944,0,Bevölkerung,"A population is a summation of all the organisms of the same group or species, which live in a particular geographical area, and have the capability of interbreeding.In ecology, the population of a certain species in a certain area is estimated using the Lincoln Index. The area that is used to define a sexual population is defined as the area where inter-breeding is potentially possible between any pair within the area."
49,http://purl.dataone.org/odo/ECSO_00000311,Population,http://dbpedia.org/resource/Population,Population,1.3862944,13.862944,0,Население,"A population is a summation of all the organisms of the same group or species, which live in a particular geographical area, and have the capability of interbreeding.In ecology, the population of a certain species in a certain area is estimated using the Lincoln Index. The area that is used to define a sexual population is defined as the area where inter-breeding is potentially possible between any pair within the area."
48,http://purl.dataone.org/odo/ECSO_00000311,Population,http://dbpedia.org/resource/Population,Population,1.3862944,13.862944,0,Populational,"A population is a summation of all the organisms of the same group or species, which live in a particular geographical area, and have the capability of interbreeding.In ecology, the population of a certain species in a certain area is estimated using the Lincoln Index. The area that is used to define a sexual population is defined as the area where inter-breeding is potentially possible between any pair within the area."
47,http://purl.dataone.org/odo/ECSO_00000311,Population,http://dbpedia.org/resource/Population,Population,1.3862944,13.862944,0,Populatorily,"A population is a summation of all the organisms of the same group or species, which live in a particular geographical area, and have the capability of interbreeding.In ecology, the population of a certain species in a certain area is estimated using the Lincoln Index. The area that is used to define a sexual population is defined as the area where inter-breeding is potentially possible between any pair within the area."
